t,theta1,omega1,theta2,omega2,x2,y2,energy
0.7200000000,-0.6680894466,-2.9522460616,0.7065691147,-2.4256608771,0.0297407657,-1.5456004367,-9.8100003005
0.7250000000,-0.6827168672,-2.8985039055,0.6942300189,-2.5096685904,0.0088906004,-1.5444080627,-9.8100003007
0.7300000000,-0.6970722815,-2.8434394498,0.6814755178,-2.5918230955,-0.0120360253,-1.5433690721,-9.8100003010
0.7350000000,-0.7111490204,-2.7870303843,0.6683148733,-2.6721265884,-0.0330404466,-1.5424793978,-9.8100003014
0.7400000000,-0.7249403136,-2.7292584689,0.6547573268,-2.7505853439,-0.0541239923,-1.5417347322,-9.8100003018
0.7450000000,-0.7384393095,-2.6701093959,0.6408120772,-2.8272099665,-0.0752879620,-1.5411305384,-9.8100003024
0.7500000000,-0.7516390944,-2.6095726328,0.6264882591,-2.9020156147,-0.0965336032,-1.5406620616,-9.8100003029
0.7550000000,-0.7645327111,-2.5476412472,0.6117949199,-2.9750221993,-0.1178620900,-1.5403243404,-9.8100003036
0.7600000000,-0.7771131763,-2.4843117122,0.5967409946,-3.0462545559,-0.1392745032,-1.5401122181,-9.8100003043
0.7650000000,-0.7893734972,-2.4195836928,0.5813352819,-3.1157425919,-0.1607718106,-1.5400203538,-9.8100003051
0.7700000000,-0.8013066866,-2.3534598158,0.5655864178,-3.1835214102,-0.1823548498,-1.5400432331,-9.8100003059
0.7750000000,-0.8129057776,-2.2859454209,0.5495028496,-3.2496314100,-0.2040243114,-1.5401751784,-9.8100003068
0.7800000000,-0.8241638361,-2.2170482967,0.5330928092,-3.3141183654,-0.2257807239,-1.5404103590,-9.8100003077
0.7850000000,-0.8350739724,-2.1467784000,0.5163642861,-3.3770334856,-0.2476244398,-1.5407427995,-9.8100003086
0.7900000000,-0.8456293517,-2.0751475622,0.4993250000,-3.4384334562,-0.2695556232,-1.5411663884,-9.8100003095
0.7950000000,-0.8558232020,-2.0021691810,0.4819823736,-3.4983804659,-0.2915742385,-1.5416748849,-9.8100003105
0.8000000000,-0.8656488219,-1.9278579017,0.4643435045,-3.5569422186,-0.3136800402,-1.5422619245,-9.8100003114
0.8050000000,-0.8750995854,-1.8522292864,0.4464151385,-3.6141919347,-0.3358725644,-1.5429210232,-9.8100003123
0.8100000000,-0.8841689460,-1.7752994757,0.4282036411,-3.6702083443,-0.3581511201,-1.5436455801,-9.8100003131
0.8150000000,-0.8928504387,-1.6970848411,0.4097149706,-3.7250756725,-0.3805147832,-1.5444288781,-9.8100003139
0.8200000000,-0.9011376801,-1.6176016327,0.3909546504,-3.7788836224,-0.4029623892,-1.5452640822,-9.8100003147
0.8250000000,-0.9090243670,-1.5368656211,0.3719277418,-3.8317273551,-0.4254925281,-1.5461442356,-9.8100003153
0.8300000000,-0.9165042732,-1.4548917375,0.3526388167,-3.8837074712,-0.4481035384,-1.5470622541,-9.8100003159
0.8350000000,-0.9235712442,-1.3716937121,0.3330919302,-3.9349299944,-0.4707935020,-1.5480109163,-9.8100003164
0.8400000000,-0.9302191905,-1.2872837131,0.3132905940,-3.9855063599,-0.4935602388,-1.5489828521,-9.8100003168
0.8450000000,-0.9364420786,-1.2016719899,0.2932377492,-4.0355534075,-0.5164012999,-1.5499705271,-9.8100003171
0.8500000000,-0.9422339210,-1.1148665203,0.2729357388,-4.0851933817,-0.5393139613,-1.5509662244,-9.8100003173
0.8550000000,-0.9475887633,-1.0268726677,0.2523862815,-4.1345539377,-0.5622952155,-1.5519620220,-9.8100003174
0.8600000000,-0.9525006712,-0.9376928484,0.2315904437,-4.1837681519,-0.5853417620,-1.5529497664,-9.8100003173
0.8650000000,-0.9569637140,-0.8473262172,0.2105486134,-4.2329745360,-0.6084499949,-1.5539210421,-9.8100003172
0.8700000000,-0.9609719483,-0.7557683723,0.1892604719,-4.2823170487,-0.6316159893,-1.5548671365,-9.8100003169
0.8750000000,-0.9645193989,-0.6630110899,0.1677249674,-4.3319451003,-0.6548354834,-1.5557789995,-9.8100003166
0.8800000000,-0.9676000399,-0.5690420952,0.1459402873,-4.3820135407,-0.6781038572,-1.5566471981,-9.8100003162
0.8850000000,-0.9702077731,-0.4738448804,0.1239038313,-4.4326826180,-0.7014161069,-1.5574618655,-9.8100003157
