t,theta1,omega1,theta2,omega2,x2,y2,energy
4.6100000000,0.0435857133,-0.6156507112,-1.2650151398,3.3750881440,-0.9100401619,-1.3000885095,-39.2405066849
4.6150000000,0.0403566597,-0.6764287499,-1.2479780323,3.4400938793,-0.9079994022,-1.3164263133,-39.2405066534
4.6200000000,0.0368167081,-0.7400382336,-1.2306106318,3.5072421886,-0.9058843310,-1.3329844928,-39.2405066169
4.6250000000,0.0329512597,-0.8066593620,-1.2129016530,3.5767661684,-0.9036911042,-1.3497602423,-39.2405065745
4.6300000000,0.0287447579,-0.8764956263,-1.1948385792,3.6489261021,-0.9014155990,-1.3667504503,-39.2405065249
4.6350000000,0.0241805630,-0.9497775153,-1.1764075154,3.7240136109,-0.8990533757,-1.3839516564,-39.2405064667
4.6400000000,0.0192408062,-1.0267669202,-1.1575930204,3.8023566039,-0.8965996328,-1.4013599983,-39.2405063981
4.6450000000,0.0139062201,-1.1077623947,-1.1383779103,3.8843252087,-0.8940491534,-1.4189711490,-39.2405063169
4.6500000000,0.0081559399,-1.1931054700,-1.1187430308,3.9703389100,-0.8913962423,-1.4367802408,-39.2405062202
4.6550000000,0.0019672702,-1.2831882727,-1.0986669887,4.0608751821,-0.8886346508,-1.4547817724,-39.2405061048
4.6600000000,-0.0046845904,-1.3784627615,-1.0781258375,4.1564799797,-0.8857574858,-1.4729694950,-39.2405059662
4.6650000000,-0.0118268757,-1.4794519811,-1.0570927033,4.2577805467,-0.8827571014,-1.4913362718,-39.2405057991
4.6700000000,-0.0194896404,-1.5867638417,-1.0355373408,4.3655011273,-0.8796249653,-1.5098739029,-39.2405055968
4.6750000000,-0.0277062256,-1.7011080612,-1.0134256015,4.4804823222,-0.8763514963,-1.5285729050,-39.2405053511
4.6800000000,-0.0365138180,-1.8233170758,-0.9907187945,4.6037050210,-0.8729258626,-1.5474222326,-39.2405050519
4.6850000000,-0.0459541259,-1.9543719143,-0.9673729131,4.7363200755,-0.8693357309,-1.5664089194,-39.2405046871
4.6900000000,-0.0560741996,-2.0954342394,-0.9433376963,4.8796851271,-0.8655669503,-1.5855176151,-39.2405042431
4.6950000000,-0.0669274301,-2.2478859388,-0.9185554853,5.0354102352,-0.8616031510,-1.6047299778,-39.2405037054
4.7000000000,-0.0785747673,-2.4133776947,-0.8929598252,5.2054140450,-0.8574252295,-1.6240238673,-39.2405030626
4.7050000000,-0.0910862066,-2.5938876205,-0.8664737571,5.3919919272,-0.8530106811,-1.6433722610,-39.2405023130
4.7100000000,-0.1045425933,-2.7917897708,-0.8390077386,5.5978961891,-0.8483327262,-1.6627417760,-39.2405014820
4.7150000000,-0.1190377885,-3.0099288813,-0.8104571394,5.8264247620,-0.8433591557,-1.6820906254,-39.2405006572
4.7200000000,-0.1346812017,-3.2516893784,-0.7806992951,6.0815057284,-0.8380507920,-1.7013657524,-39.2405000625
4.7250000000,-0.1516005964,-3.5210277327,-0.7495902116,6.3677442392,-0.8323594289,-1.7204987565,-39.2405002067
4.7300000000,-0.1699448281,-3.8223952574,-0.7169612793,6.6903520407,-0.8262250758,-1.7394000404,-39.2405021644
4.7350000000,-0.1898856125,-4.1603882369,-0.6826169753,7.0547798187,-0.8195723218,-1.7579503540,-39.2405080363
4.7400000000,-0.2116161948,-4.5387770382,-0.6463358841,7.4656664645,-0.8123057217,-1.7759886484,-39.2405214201
4.7450000000,-0.2353422672,-4.9582210517,-0.6078801772,7.9243343183,-0.8043044973,-1.7932951427,-39.2405466668
4.7500000000,-0.2612557966,-5.4114834453,-0.5670239057,8.4235056977,-0.7954180240,-1.8095696156,-39.2405823991
4.7550000000,-0.2894757794,-5.8748558674,-0.5236179143,8.9377867333,-0.7854664292,-1.8244094802,-39.2406005855
4.7600000000,-0.3199378952,-6.2970466013,-0.4777116106,9.4112704792,-0.7742557864,-1.8373042823,-39.2405234543
4.7650000000,-0.3522413362,-6.5960907243,-0.4297228189,9.7539497799,-0.7616212327,-1.8476830682,-39.2403094350
4.7700000000,-0.3855455811,-6.6857184136,-0.3805531395,9.8707825520,-0.7474988182,-1.8550527196,-39.2401777647
4.7750000000,-0.4186850569,-6.5313098777,-0.3314623401,9.7236657739,-0.7319855580,-1.8591918036,-39.2403600595
4.7800000000,-0.4505249509,-6.1788031602,-0.2836755180,9.3634731290,-0.7153243152,-1.8602518415,-39.2406202266
4.7850000000,-0.4802920691,-5.7172220046,-0.2380180648,8.8884725568,-0.6978152516,-1.8586671915,-39.2407233834
4.7900000000,-0.5076477791,-5.2246747201,-0.1948365707,8.3845197769,-0.6797292108,-1.8549697165,-39.2407155517
4.7950000000,-0.5325662892,-4.7475806602,-0.1541348847,7.9022139603,-0.6612711843,-1.8496516037,-39.2406844694
4.8000000000,-0.5551841616,-4.3062793958,-0.1157411218,7.4632853714,-0.6425826937,-1.8431128534,-39.2406622997
4.8050000000,-0.5756981471,-3.9061819510,-0.0794204716,7.0730377791,-0.6237575434,-1.8356602730,-39.2406512701
4.8100000000,-0.5943122438,-3.5457702067,-0.0449332219,6.7292284965,-0.6048571612,-1.8275244689,-39.2406471578
4.8150000000,-0.6112151198,-3.2209202333,-0.0120591523,6.4268429457,-0.5859218675,-1.8188785996,-39.2406464598
4.8200000000,-0.6265728235,-2.9269225643,0.0193949073,6.1603089404,-0.5669783592,-1.8098537867,-39.2406471928
4.8250000000,-0.6405282820,-2.6593194080,0.0495949178,5.9244016818,-0.5480445016,-1.8005505825,-39.2406483912
4.8300000000,-0.6532034237,-2.4141911300,0.0786822778,5.7145429349,-0.5291323726,-1.7910471950,-39.2406496306
4.8350000000,-0.6647020510,-2.1882047104,0.1067772225,5.5268408801,-0.5102502074,-1.7814053290,-39.2406507477
4.8400000000,-0.6751126841,-1.9785690554,0.1339821289,5.3580303700,-0.4914036544,-1.7716743436,-39.2406516962
4.8450000000,-0.6845110902,-1.7829612340,0.1603844303,5.2053837044,-0.4725966000,-1.7618942382,-39.2406524789
4.8500000000,-0.6929624328,-1.5994503832,0.1860590766,5.0666208287,-0.4538317152,-1.7520978208,-39.2406531159
4.8550000000,-0.7005230565,-1.4264292887,0.2110705678,4.9398294931,-0.4351108262,-1.7423123043,-39.2406536313
4.8600000000,-0.7072419560,-1.2625563885,0.2354746191,4.8233980152,-0.4164351660,-1.7325604956,-39.2406540479
4.8650000000,-0.7131619810,-1.1067079865,0.2593195218,4.7159601290,-0.3978055492,-1.7228616944,-39.2406543850
4.8700000000,-0.7183208245,-0.9579394176,0.2826472546,4.6163503192,-0.3792224936,-1.7132323792,-39.2406546586
4.8750000000,-0.7227518374,-0.8154536691,0.3054943936,4.5235678453,-0.3606863055,-1.7036867384,-39.2406548816
4.8800000000,-0.7264847006,-0.6785760605,0.3278928619,4.4367478008,-0.3421971403,-1.6942370860,-39.2406550641
4.8850000000,-0.7295459840,-0.5467337798,0.3498705480,4.3551378050,-0.3237550443,-1.6848941888,-39.2406552142
4.8900000000,-0.7319596128,-0.4194392918,0.3714518197,4.2780791828,-0.3053599854,-1.6756675290,-39.2406553381
4.8950000000,-0.7337472592,-0.2962768268,0.3926579534,4.2049917159,-0.2870118735,-1.6665655138,-39.2406554409
4.9000000000,-0.7349286723,-0.1768913217,0.4135074943,4.1353612428,-0.2687105753,-1.6575956473,-39.2406555266
4.9050000000,-0.7355219584,-0.0609793157,0.4340165603,4.0687295345,-0.2504559234,-1.6487646692,-39.2406555982
4.9100000000,-0.7355438196,0.0517185884,0.4541991002,4.0046859973,-0.2322477226,-1.6400786706,-39.2406556583
4.9150000000,-0.7350097577,0.1614240072,0.4740671149,3.9428608485,-0.2140857538,-1.6315431888,-39.2406557089
4.9200000000,-0.7339342498,0.2683260484,0.4936308461,3.8829194843,-0.1959697749,-1.6231632866,-39.2406557516
4.9250000000,-0.7323308994,0.3725857635,0.5128989406,3.8245578178,-0.1778995218,-1.6149436190,-39.2406557878
4.9300000000,-0.7302125666,0.4743399357,0.5318785930,3.7674984099,-0.1598747076,-1.6068884885,-39.2406558184
4.9350000000,-0.7275914818,0.5737043253,0.5505756703,3.7114872514,-0.1418950210,-1.5990018924,-39.2406558444
4.9400000000,-0.7244793427,0.6707764725,0.5689948225,3.6562910808,-0.1239601248,-1.5912875626,-39.2406558665
4.9450000000,-0.7208874003,0.7656381331,0.5871395803,3.6016951468,-0.1060696539,-1.5837489987,-39.2406558853
4.9500000000,-0.7168265312,0.8583574142,0.6050124430,3.5475013381,-0.0882232131,-1.5763894970,-39.2406559014
4.9550000000,-0.7123073022,0.9489906586,0.6226149578,3.4935266192,-0.0704203751,-1.5692121745,-39.2406559150
4.9600000000,-0.7073400238,1.0375841201,0.6399477913,3.4396017216,-0.0526606786,-1.5622199890,-39.2406559267
4.9650000000,-0.7019347974,1.1241754633,0.6570107962,3.3855700465,-0.0349436267,-1.5554157564,-39.2406559366
4.9700000000,-0.6961015549,1.2087951144,0.6738030716,3.3312867430,-0.0172686851,-1.5488021653,-39.2406559451
4.9750000000,-0.6898500914,1.2914674854,0.6903230203,3.2766179337,0.0003647185,-1.5423817890,-39.2406559524
4.9800000000,-0.6831900928,1.3722120886,0.7065684018,3.2214400594,0.0179571955,-1.5361570955,-39.2406559586
4.9850000000,-0.6761311573,1.4510445561,0.7225363821,3.1656393228,0.0355093964,-1.5301304558,-39.2406559641
4.9900000000,-0.6686828129,1.5279775751,0.7382235821,3.1091112112,0.0530220108,-1.5243041505,-39.2406559688
4.9950000000,-0.6608545296,1.6030217481,0.7536261219,3.0517600827,0.0704957661,-1.5186803753,-39.2406559730
5.0000000000,-0.6526557280,1.6761863860,0.7687396653,2.9934988017,0.0879314272,-1.5132612452,-39.2406559768
5.0050000000,-0.6440957838,1.7474802373,0.7835594608,2.9342484099,0.1053297937,-1.5080487978,-39.2406559802
5.0100000000,-0.6351840289,1.8169121614,0.7980803819,2.8739378249,0.1226916984,-1.5030449956,-39.2406559833
5.0150000000,-0.6259297495,1.8844917458,0.8122969657,2.8125035542,0.1400180040,-1.4982517278,-39.2406559863
5.0200000000,-0.6163421808,1.9502298727,0.8262034504,2.7498894184,0.1573095999,-1.4936708114,-39.2406559892
5.0250000000,-0.6064304990,2.0141392358,0.8397938110,2.6860462758,0.1745673983,-1.4893039916,-39.2406559920
5.0300000000,-0.5962038116,2.0762348096,0.8530617937,2.6209317425,0.1917923298,-1.4851529423,-39.2406559948
5.0350000000,-0.5856711447,2.1365342733,0.8660009491,2.5545099039,0.2089853387,-1.4812192657,-39.2406559976
5.0400000000,-0.5748414281,2.1950583894,0.8786046639,2.4867510111,0.2261473773,-1.4775044922,-39.2406560004
5.0450000000,-0.5637234797,2.2518313410,0.8908661905,2.4176311619,0.2432794011,-1.4740100796,-39.2406560033
5.0500000000,-0.5523259871,2.3068810272,0.9027786762,2.3471319613,0.2603823619,-1.4707374127,-39.2406560062
5.0550000000,-0.5406574888,2.3602393192,0.9143351888,2.2752401599,0.2774572018,-1.4676878025,-39.2406560091
5.0600000000,-0.5287263532,2.4119422802,0.9255287423,2.2019472700,0.2945048469,-1.4648624852,-39.2406560121
5.0650000000,-0.5165407578,2.4620303499,0.9363523191,2.1272491563,0.3115262000,-1.4622626217,-39.2406560152
5.0700000000,-0.5041086666,2.5105484968,0.9467988911,2.0511456030,0.3285221335,-1.4598892968,-39.2406560182
5.0750000000,-0.4914378071,2.5575463423,0.9568614379,1.9736398549,0.3454934827,-1.4577435183,-39.2406560211
5.0800000000,-0.4785356468,2.6030782578,0.9665329628,1.8947381344,0.3624410380,-1.4558262167,-39.2406560240
5.0850000000,-0.4654093694,2.6472034411,0.9758065069,1.8144491338,0.3793655378,-1.4541382440,-39.2406560268
5.0900000000,-0.4520658505,2.6899859739,0.9846751596,1.7327834831,0.3962676605,-1.4526803735,-39.2406560293
5.0950000000,-0.4385116328,2.7314948658,0.9931320672,1.6497531949,0.4131480176,-1.4514532992,-39.2406560317
5.1000000000,-0.4247529017,2.7718040906,1.0011704385,1.5653710854,0.4300071459,-1.4504576349,-39.2406560338
5.1050000000,-0.4107954601,2.8109926183,1.0087835467,1.4796501724,0.4468454997,-1.4496939138,-39.2406560355
5.1100000000,-0.3966447037,2.8491444494,1.0159647299,1.3926030499,0.4636634436,-1.4491625877,-39.2406560368
5.1150000000,-0.3823055954,2.8863486581,1.0227073862,1.3042412386,0.4804612445,-1.4488640260,-39.2406560377
5.1200000000,-0.3677826399,2.9226994497,1.0290049675,1.2145745118,0.4972390642,-1.4487985149,-39.2406560380
5.1250000000,-0.3530798580,2.9582962402,1.0348509688,1.1236101935,0.5139969515,-1.4489662561,-39.2406560377
5.1300000000,-0.3382007600,2.9932437652,1.0402389139,1.0313524274,0.5307348344,-1.4493673649,-39.2406560367
5.1350000000,-0.3231483192,3.0276522271,1.0451623380,0.9378014120,0.5474525115,-1.4500018690,-39.2406560349
5.1400000000,-0.3079249435,3.0616374880,1.0496147654,0.8429525976,0.5641496445,-1.4508697054,-39.2406560322
5.1450000000,-0.2925324471,3.0953213207,1.0535896845,0.7467958377,0.5808257486,-1.4519707178,-39.2406560285
5.1500000000,-0.2769720198,3.1288317262,1.0570805166,0.6493144886,0.5974801835,-1.4533046528,-39.2406560237
5.1550000000,-0.2612441950,3.1623033332,1.0600805821,0.5504844443,0.6141121436,-1.4548711559,-39.2406560176
5.1600000000,-0.2453488155,3.1958778904,1.0625830596,0.4502730971,0.6307206474,-1.4566697658,-39.2406560100
5.1650000000,-0.2292849961,3.2297048712,1.0645809412,0.3486382067,0.6473045256,-1.4586999081,-39.2406560009
5.1700000000,-0.2130510835,3.2639422074,1.0660669814,0.2455266602,0.6638624081,-1.4609608875,-39.2406559899
5.1750000000,-0.1966446120,3.2987571745,1.0670336387,0.1408730989,0.6803927101,-1.4634518786,-39.2406559768
5.1800000000,-0.1800622538,3.3343274557,1.0674730115,0.0345983868,0.6968936153,-1.4661719149,-39.2406559613
5.1850000000,-0.1632997640,3.3708424137,1.0673767642,-0.0733921150,0.7133630581,-1.4691198754,-39.2406559430
5.1900000000,-0.1463519187,3.4085046096,1.0667360453,-0.1832105070,0.7297987019,-1.4722944689,-39.2406559216
5.1950000000,-0.1292124445,3.4475316117,1.0655413945,-0.2949885933,0.7461979154,-1.4756942151,-39.2406558964
5.2000000000,-0.1118739381,3.4881581494,1.0637826381,-0.4088804658,0.7625577439,-1.4793174223,-39.2406558668
5.2050000000,-0.0943277747,3.5306386790,1.0614487700,-0.5250655062,0.7788748767,-1.4831621601,-39.2406558320
5.2100000000,-0.0765640013,3.5752504415,1.0585278165,-0.6437518938,0.7951456083,-1.4872262274,-39.2406557912
5.2150000000,-0.0585712144,3.6222971125,1.0550066830,-0.7651807310,0.8113657927,-1.4915071134,-39.2406557431
5.2200000000,-0.0403364172,3.6721131680,1.0508709767,-0.8896309234,0.8275307893,-1.4960019508,-39.2406556863
5.2250000000,-0.0218448527,3.7250691174,1.0461048043,-1.0174249828,0.8436353980,-1.5007074586,-39.2406556191
5.2300000000,-0.0030798085,3.7815777944,1.0406905363,-1.1489359620,0.8596737814,-1.5056198725,-39.2406555394
5.2350000000,0.0159776133,3.8421019380,1.0346085350,-1.2845957801,0.8756393710,-1.5107348602,-39.2406554446
5.2400000000,0.0353487677,3.9071633554,1.0278368351,-1.4249052580,0.8915247528,-1.5160474155,-39.2406553317
5.2450000000,0.0550577893,3.9773540226,1.0203507703,-1.5704462559,0.9073215275,-1.5215517277,-39.2406551968
5.2500000000,0.0751319751,4.0533495592,1.0121225324,-1.7218963906,0.9230201386,-1.5272410172,-39.2406550358
5.2550000000,0.0956022432,4.1359256012,1.0031206492,-1.8800469051,0.9386096578,-1.5331073287,-39.2406548435
5.2600000000,0.1165036802,4.2259776777,0.9933093639,-2.0458243518,0.9540775179,-1.5391412658,-39.2406546147
5.2650000000,0.1378761993,4.3245452628,0.9826478953,-2.2203168131,0.9694091748,-1.5453316511,-39.2406543443
5.2700000000,0.1597653298,4.4328406471,0.9710895533,-2.4048053491,0.9845876770,-1.5516650823,-39.2406540293
5.2750000000,0.1822231649,4.5522830656,0.9585806842,-2.6008011136,0.9995931134,-1.5581253491,-39.2406536713
5.2800000000,0.2053094916,4.6845378694,0.9450594157,-2.8100878434,1.0144018959,-1.5646926571,-39.2406532833
5.2850000000,0.2290931273,4.8315589791,0.9304541799,-3.0347676665,1.0289858208,-1.5713425822,-39.2406529019
5.2900000000,0.2536534668,4.9956294193,0.9146820104,-3.2773043091,1.0433108293,-1.5780446464,-39.2406526112
5.2950000000,0.2790822028,5.1793874572,0.8976466562,-3.5405496120,1.0573353583,-1.5847603547,-39.2406525873
5.3000000000,0.3054850901,5.3858108662,0.8792366636,-3.8277224658,1.0710081353,-1.5914404626,-39.2406531788
5.3050000000,0.3329834145,5.6181016004,0.8593238065,-4.1422754552,1.0842652342,-1.5980211472,-39.2406550383
5.3100000000,0.3617144116,5.8793540595,0.8377627165,-4.4875184760,1.0970261812,-1.6044186372,-39.2406592956
5.3150000000,0.3918290481,6.1717808734,0.8143934921,-4.8657466656,1.1091889615,-1.6105217689,-39.2406676216
5.3200000000,0.4234840264,6.4950915804,0.7890507979,-5.2764209986,1.1206240589,-1.6161820205,-39.2406815526
5.3250000000,0.4568223213,6.8434137625,0.7615858188,-5.7127213072,1.1311685403,-1.6212012908,-39.2406993131
5.3300000000,0.4919334256,7.2002233902,0.7319109047,-6.1558807640,1.1406233063,-1.6253200082,-39.2407076369
5.3350000000,0.5287843632,7.5321178328,0.7000768520,-6.5682432918,1.1487605729,-1.6282136534,-39.2406739864
5.3400000000,0.5671259303,7.7864929841,0.6663777132,-6.8907148387,1.1553528337,-1.6295143440,-39.2405739977
5.3450000000,0.6064183853,7.9033968826,0.6314335393,-7.0560960213,1.1602306200,-1.6288766630,-39.2404753129
5.3500000000,0.6458643427,7.8453312612,0.5961528333,-7.0224858664,1.1633520088,-1.6260816026,-39.2405068681
5.3550000000,0.6845946100,7.6230128199,0.5615236880,-6.8021186632,1.1648355511,-1.6211202285,-39.2406420632
5.3600000000,0.7219055388,7.2877860819,0.5283473599,-6.4528339355,1.1649228109,-1.6141892384,-39.2407429105
5.3650000000,0.7573856157,6.8998214817,0.4970960661,-6.0424214827,1.1638991720,-1.6056057167,-39.2407695869
5.3700000000,0.7908927874,6.5044759638,0.4679381647,-5.6220997789,1.1620284305,-1.5957110101,-39.2407593348
5.3750000000,0.8224619655,6.1275172034,0.4408417626,-5.2211242859,1.1595241175,-1.5848118885,-39.2407434372
5.3800000000,0.8522178230,5.7801670790,0.4156725708,-4.8524104795,1.1565476017,-1.5731602569,-39.2407322468
5.3850000000,0.8803179448,5.4652630004,0.3922578440,-4.5194269875,1.1532171635,-1.5609543565,-39.2407262391
5.3900000000,0.9069225230,5.1815538075,0.3704205981,-4.2210105209,1.1496187507,-1.5483476873,-39.2407236314
5.3950000000,0.9321806227,4.9261251354,0.3499952363,-3.9540902215,1.1458150169,-1.5354588779,-39.2407228657
5.4000000000,0.9562252809,4.6956152011,0.3308332415,-3.7150578928,1.1418520580,-1.5223801199,-39.2407229790
5.4050000000,0.9791728422,4.4867663618,0.3128040812,-3.5003933165,1.1377641952,-1.5091837263,-39.2407234532
5.4100000000,1.0011241169,4.2966418570,0.2957940386,-3.3069131731,1.1335773122,-1.4959270350,-39.2407240320
5.4150000000,1.0221661736,4.1226840177,0.2797043038,-3.1318410705,1.1293111795,-1.4826560245,-39.2407245989
5.4200000000,1.0423742240,3.9627026844,0.2644489421,-2.9727982925,1.1249810823,-1.4694079731,-39.2407251075
5.4250000000,1.0618133698,3.8148367144,0.2499529993,-2.8277635322,1.1205989728,-1.4562134247,-39.2407255445
5.4300000000,1.0805401349,3.6775084578,0.2361508355,-2.6950240790,1.1161742942,-1.4430976527,-39.2407259117
5.4350000000,1.0986037713,3.5493798370,0.2229847030,-2.5731282948,1.1117145784,-1.4300817611,-39.2407262168
5.4400000000,1.1160473570,3.4293133145,0.2104035490,-2.4608431812,1.1072258845,-1.4171835206,-39.2407264688
5.4450000000,1.1329087132,3.3163385639,0.1983620163,-2.3571180474,1.1027131246,-1.4044180111,-39.2407266767
5.4500000000,1.1492211683,3.2096246007,0.1868196097,-2.2610540707,1.0981803089,-1.3917981191,-39.2407268483
5.4550000000,1.1650141952,3.1084567263,0.1757400021,-2.1718790837,1.0936307311,-1.3793349277,-39.2407269901
5.4600000000,1.1803139438,3.0122175513,0.1650904545,-2.0889267991,1.0890671121,-1.3670380252,-39.2407271077
5.4650000000,1.1951436872,2.9203713986,0.1548413311,-2.0116197216,1.0844917104,-1.3549157508,-39.2407272056
5.4700000000,1.2095241971,2.8324514769,0.1449656913,-1.9394550857,1.0799064090,-1.3429753927,-39.2407272874
5.4750000000,1.2234740611,2.7480493119,0.1354389463,-1.8719932597,1.0753127837,-1.3312233484,-39.2407273559
5.4800000000,1.2370099518,2.6668060111,0.1262385676,-1.8088481575,1.0707121579,-1.3196652562,-39.2407274136
5.4850000000,1.2501468557,2.5884050217,0.1173438406,-1.7496792820,1.0661056461,-1.3083061032,-39.2407274624
5.4900000000,1.2628982698,2.5125661012,0.1087356528,-1.6941850984,1.0614941894,-1.2971503145,-39.2407275037
5.4950000000,1.2752763698,2.4390402808,0.1003963141,-1.6420974936,1.0568785838,-1.2862018285,-39.2407275390
5.5000000000,1.2872921561,2.3676056388,0.0923094011,-1.5931771230,1.0522595042,-1.2754641589,-39.2407275691
5.5050000000,1.2989555793,2.2980637412,0.0844596233,-1.5472094895,1.0476375233,-1.2649404484,-39.2407275949
5.5100000000,1.3102756502,2.2302366315,0.0768327079,-1.5040016230,1.0430131276,-1.2546335129,-39.2407276172
5.5150000000,1.3212605357,2.1639642756,0.0694152991,-1.4633792594,1.0383867309,-1.2445458802,-39.2407276364
5.5200000000,1.3319176427,2.0991023840,0.0621948705,-1.4251844342,1.0337586851,-1.2346798229,-39.2407276530
5.5250000000,1.3422536920,2.0355205497,0.0551596493,-1.3892734210,1.0291292897,-1.2250373866,-39.2407276675
5.5300000000,1.3522747839,1.9731006492,0.0482985495,-1.3555149601,1.0244987994,-1.2156204143,-39.2407276801
5.5350000000,1.3619864557,1.9117354662,0.0416011134,-1.3237887303,1.0198674311,-1.2064305681,-39.2407276911
5.5400000000,1.3713937333,1.8513275019,0.0350574603,-1.2939840264,1.0152353690,-1.1974693474,-39.2407277007
5.5450000000,1.3805011775,1.7917879429,0.0286582415,-1.2659986105,1.0106027697,-1.1887381053,-39.2407277092
5.5500000000,1.3893129245,1.7330357652,0.0223946005,-1.2397377113,1.0059697662,-1.1802380633,-39.2407277166
5.5550000000,1.3978327236,1.6749969515,0.0162581376,-1.2151131502,1.0013364715,-1.1719703234,-39.2407277232
5.5600000000,1.4060639697,1.6176038074,0.0102408794,-1.1920425746,0.9967029814,-1.1639358798,-39.2407277290
5.5650000000,1.4140097341,1.5607943613,0.0043352509,-1.1704487848,0.9920693771,-1.1561356289,-39.2407277341
5.5700000000,1.4216727912,1.5045118370,-0.0014659484,-1.1502591410,0.9874357275,-1.1485703780,-39.2407277387
5.5750000000,1.4290556436,1.4487041889,-0.0071695661,-1.1314050393,0.9828020911,-1.1412408534,-39.2407277428
5.5800000000,1.4361605447,1.3933236909,-0.0127821161,-1.1138214476,0.9781685177,-1.1341477079,-39.2407277464
5.5850000000,1.4429895193,1.3383265731,-0.0183097948,-1.0974464947,0.9735350496,-1.1272915269,-39.2407277496
5.5900000000,1.4495443823,1.2836726980,-0.0237584968,-1.0822211040,0.9689017231,-1.1206728346,-39.2407277525
5.5950000000,1.4558267568,1.2293252739,-0.0291338273,-1.0680886681,0.9642685695,-1.1142920994,-39.2407277550
5.6000000000,1.4618380894,1.1752505984,-0.0344411142,-1.0549947582,0.9596356159,-1.1081497386,-39.2407277574
5.6050000000,1.4675796657,1.1214178298,-0.0396854181,-1.0428868645,0.9550028860,-1.1022461229,-39.2407277594
5.6100000000,1.4730526237,1.0677987819,-0.0448715414,-1.0317141638,0.9503704011,-1.0965815809,-39.2407277613
5.6150000000,1.4782579667,1.0143677404,-0.0500040360,-1.0214273124,0.9457381803,-1.0911564022,-39.2407277630
5.6200000000,1.4831965753,0.9611012975,-0.0550872107,-1.0119782591,0.9411062410,-1.0859708418,-39.2407277645
5.6250000000,1.4878692185,0.9079782030,-0.0601251367,-1.0033200791,0.9364745999,-1.0810251224,-39.2407277659
5.6300000000,1.4922765641,0.8549792295,-0.0651216530,-0.9954068240,0.9318432725,-1.0763194383,-39.2407277671
5.6350000000,1.4964191886,0.8020870510,-0.0700803712,-0.9881933878,0.9272122740,-1.0718539575,-39.2407277682
5.6400000000,1.5002975866,0.7492861316,-0.0750046792,-0.9816353872,0.9225816195,-1.0676288249,-39.2407277692
5.6450000000,1.5039121789,0.6965626253,-0.0798977445,-0.9756890543,0.9179513240,-1.0636441643,-39.2407277702
5.6500000000,1.5072633213,0.6439042836,-0.0847625171,-0.9703111408,0.9133214025,-1.0599000810,-39.2407277710
5.6550000000,1.5103513123,0.5913003712,-0.0896017319,-0.9654588327,0.9086918704,-1.0563966640,-39.2407277718
5.6600000000,1.5131764002,0.5387415881,-0.0944179107,-0.9610896746,0.9040627433,-1.0531339878,-39.2407277725
5.6650000000,1.5157387901,0.4862199978,-0.0992133636,-0.9571615035,0.8994340373,-1.0501121146,-39.2407277731
5.6700000000,1.5180386510,0.4337289607,-0.1039901908,-0.9536323897,0.8948057688,-1.0473310961,-39.2407277737
5.6750000000,1.5200761215,0.3812630712,-0.1087502830,-0.9504605856,0.8901779545,-1.0447909750,-39.2407277743
5.6800000000,1.5218513165,0.3288180997,-0.1134953228,-0.9476044823,0.8855506115,-1.0424917869,-39.2407277748
5.6850000000,1.5233643321,0.2763909364,-0.1182267848,-0.9450225715,0.8809237572,-1.0404335617,-39.2407277752
5.6900000000,1.5246152520,0.2239795392,-0.1229459364,-0.9426734143,0.8762974089,-1.0386163253,-39.2407277756
5.6950000000,1.5256041520,0.1715828823,-0.1276538379,-0.9405156156,0.8716715844,-1.0370401006,-39.2407277760
5.7000000000,1.5263311053,0.1192009076,-0.1323513426,-0.9385078041,0.8670463011,-1.0357049092,-39.2407277764
5.7050000000,1.5267961870,0.0668344771,-0.1370390970,-0.9366086164,0.8624215763,-1.0346107724,-39.2407277767
5.7100000000,1.5269994788,0.0144853255,-0.1417175408,-0.9347766878,0.8577974270,-1.0337577126,-39.2407277770
5.7150000000,1.5269410732,-0.0378439854,-0.1463869070,-0.9329706457,0.8531738695,-1.0331457540,-39.2407277772
5.7200000000,1.5266210775,-0.0901501136,-0.1510472215,-0.9311491085,0.8485509197,-1.0327749240,-39.2407277775
5.7250000000,1.5260396175,-0.1424289825,-0.1556983033,-0.9292706885,0.8439285924,-1.0326452541,-39.2407277777
5.7300000000,1.5251968410,-0.1946758282,-0.1603397646,-0.9272939985,0.8393069013,-1.0327567805,-39.2407277778
5.7350000000,1.5240929215,-0.2468852462,-0.1649710105,-0.9251776618,0.8346858590,-1.0331095453,-39.2407277780
5.7400000000,1.5227280609,-0.2990512406,-0.1695912395,-0.9228803265,0.8300654765,-1.0337035969,-39.2407277781
5.7450000000,1.5211024924,-0.3511672729,-0.1741994433,-0.9203606821,0.8254457631,-1.0345389908,-39.2407277781
5.7500000000,1.5192164831,-0.4032263134,-0.1787944071,-0.9175774800,0.8208267262,-1.0356157901,-39.2407277782
5.7550000000,1.5170703366,-0.4552208933,-0.1833747102,-0.9144895563,0.8162083711,-1.0369340661,-39.2407277782
5.7600000000,1.5146643947,-0.5071431596,-0.1879387263,-0.9110558573,0.8115907010,-1.0384938986,-39.2407277781
5.7650000000,1.5119990392,-0.5589849306,-0.1924846243,-0.9072354676,0.8069737164,-1.0402953763,-39.2407277780
